artifact,series,month,datapoint_id,value,feature_ref,source_id,source_url,source_tier,confidence,derivation_class,transform_step
bayesian_update_timeline.png|posterior_evolution.png,prior_mean,2025-07,prior_mean:2025-07,60.712476,milestone_stage,intel_pdf_direct_connect,https://cdrdv2.intel.com/v1/dl/getContent/839813,public_observed,medium,proxy_derived,stage_as_of(event_date<=month)
bayesian_update_timeline.png|posterior_evolution.png,prior_mean,2025-07,prior_mean:2025-07,60.712476,academic_yield_maturity_signal,intel_press_direct_connect,https://www.intel.com/content/www/us/en/newsroom/press-releases/2025-intel-foundry-direct-connect.html,public_observed,high,proxy_derived,recency-decayed signal blend
bayesian_update_timeline.png|posterior_evolution.png,likelihood_mean,2025-07,likelihood_mean:2025-07,55.419016,gross_margin_gaap_pct|revenue_bil_usd,intel_pr_q3_2025,https://www.intc.com/news-events/press-releases/detail/1738/intel-reports-third-quarter-2025-financial-results,public_observed,high,proxy_derived,quarterly carry-forward
bayesian_update_timeline.png|posterior_evolution.png,likelihood_mean,2025-07,likelihood_mean:2025-07,55.419016,cfo_gm_signal_strength|ifs_profitability_timeline_score,intel_pr_q3_2025,https://www.intc.com/news-events/press-releases/detail/1738/intel-reports-third-quarter-2025-financial-results,public_observed,high,proxy_derived,quarterly guidance weighting
bayesian_update_timeline.png|posterior_evolution.png,likelihood_mean,2025-07,likelihood_mean:2025-07,55.419016,milestone_stage,intel_pdf_direct_connect,https://cdrdv2.intel.com/v1/dl/getContent/839813,public_observed,medium,proxy_derived,stage_as_of(event_date<=month)
bayesian_update_timeline.png|posterior_evolution.png,likelihood_mean,2025-07,likelihood_mean:2025-07,55.419016,academic_yield_maturity_signal,intel_press_direct_connect,https://www.intel.com/content/www/us/en/newsroom/press-releases/2025-intel-foundry-direct-connect.html,public_observed,high,proxy_derived,recency-decayed signal blend
bayesian_update_timeline.png|posterior_evolution.png,posterior_mean,2025-07,posterior_mean:2025-07,59.917249,gross_margin_gaap_pct|revenue_bil_usd,intel_pr_q3_2025,https://www.intc.com/news-events/press-releases/detail/1738/intel-reports-third-quarter-2025-financial-results,public_observed,high,proxy_derived,quarterly carry-forward
bayesian_update_timeline.png|posterior_evolution.png,posterior_mean,2025-07,posterior_mean:2025-07,59.917249,cfo_gm_signal_strength|ifs_profitability_timeline_score,intel_pr_q3_2025,https://www.intc.com/news-events/press-releases/detail/1738/intel-reports-third-quarter-2025-financial-results,public_observed,high,proxy_derived,quarterly guidance weighting
bayesian_update_timeline.png|posterior_evolution.png,posterior_mean,2025-07,posterior_mean:2025-07,59.917249,milestone_stage,intel_pdf_direct_connect,https://cdrdv2.intel.com/v1/dl/getContent/839813,public_observed,medium,proxy_derived,stage_as_of(event_date<=month)
bayesian_update_timeline.png|posterior_evolution.png,posterior_mean,2025-07,posterior_mean:2025-07,59.917249,academic_yield_maturity_signal,intel_press_direct_connect,https://www.intel.com/content/www/us/en/newsroom/press-releases/2025-intel-foundry-direct-connect.html,public_observed,high,proxy_derived,recency-decayed signal blend
bayesian_update_timeline.png|posterior_evolution.png,posterior_std,2025-07,posterior_std:2025-07,1.890236,gross_margin_gaap_pct|revenue_bil_usd,intel_pr_q3_2025,https://www.intc.com/news-events/press-releases/detail/1738/intel-reports-third-quarter-2025-financial-results,public_observed,high,proxy_derived,quarterly carry-forward
bayesian_update_timeline.png|posterior_evolution.png,posterior_std,2025-07,posterior_std:2025-07,1.890236,cfo_gm_signal_strength|ifs_profitability_timeline_score,intel_pr_q3_2025,https://www.intc.com/news-events/press-releases/detail/1738/intel-reports-third-quarter-2025-financial-results,public_observed,high,proxy_derived,quarterly guidance weighting
bayesian_update_timeline.png|posterior_evolution.png,posterior_std,2025-07,posterior_std:2025-07,1.890236,milestone_stage,intel_pdf_direct_connect,https://cdrdv2.intel.com/v1/dl/getContent/839813,public_observed,medium,proxy_derived,stage_as_of(event_date<=month)
bayesian_update_timeline.png|posterior_evolution.png,posterior_std,2025-07,posterior_std:2025-07,1.890236,academic_yield_maturity_signal,intel_press_direct_connect,https://www.intel.com/content/www/us/en/newsroom/press-releases/2025-intel-foundry-direct-connect.html,public_observed,high,proxy_derived,recency-decayed signal blend
bayesian_update_timeline.png|posterior_evolution.png,prior_mean,2025-08,prior_mean:2025-08,62.801643,gross_margin_gaap_pct|revenue_bil_usd,intel_pr_q3_2025,https://www.intc.com/news-events/press-releases/detail/1738/intel-reports-third-quarter-2025-financial-results,public_observed,high,proxy_derived,quarterly carry-forward
bayesian_update_timeline.png|posterior_evolution.png,prior_mean,2025-08,prior_mean:2025-08,62.801643,cfo_gm_signal_strength|ifs_profitability_timeline_score,intel_pr_q3_2025,https://www.intc.com/news-events/press-releases/detail/1738/intel-reports-third-quarter-2025-financial-results,public_observed,high,proxy_derived,quarterly guidance weighting
bayesian_update_timeline.png|posterior_evolution.png,prior_mean,2025-08,prior_mean:2025-08,62.801643,milestone_stage,intel_pdf_direct_connect,https://cdrdv2.intel.com/v1/dl/getContent/839813,public_observed,medium,proxy_derived,stage_as_of(event_date<=month)
bayesian_update_timeline.png|posterior_evolution.png,prior_mean,2025-08,prior_mean:2025-08,62.801643,academic_yield_maturity_signal,intel_press_direct_connect,https://www.intel.com/content/www/us/en/newsroom/press-releases/2025-intel-foundry-direct-connect.html,public_observed,high,proxy_derived,recency-decayed signal blend
bayesian_update_timeline.png|posterior_evolution.png,likelihood_mean,2025-08,likelihood_mean:2025-08,56.065016,gross_margin_gaap_pct|revenue_bil_usd,intel_pr_q3_2025,https://www.intc.com/news-events/press-releases/detail/1738/intel-reports-third-quarter-2025-financial-results,public_observed,high,proxy_derived,quarterly carry-forward
bayesian_update_timeline.png|posterior_evolution.png,likelihood_mean,2025-08,likelihood_mean:2025-08,56.065016,cfo_gm_signal_strength|ifs_profitability_timeline_score,intel_pr_q3_2025,https://www.intc.com/news-events/press-releases/detail/1738/intel-reports-third-quarter-2025-financial-results,public_observed,high,proxy_derived,quarterly guidance weighting
bayesian_update_timeline.png|posterior_evolution.png,likelihood_mean,2025-08,likelihood_mean:2025-08,56.065016,milestone_stage,intel_pdf_direct_connect,https://cdrdv2.intel.com/v1/dl/getContent/839813,public_observed,medium,proxy_derived,stage_as_of(event_date<=month)
bayesian_update_timeline.png|posterior_evolution.png,likelihood_mean,2025-08,likelihood_mean:2025-08,56.065016,academic_yield_maturity_signal,intel_press_direct_connect,https://www.intel.com/content/www/us/en/newsroom/press-releases/2025-intel-foundry-direct-connect.html,public_observed,high,proxy_derived,recency-decayed signal blend
bayesian_update_timeline.png|posterior_evolution.png,posterior_mean,2025-08,posterior_mean:2025-08,61.797212,gross_margin_gaap_pct|revenue_bil_usd,intel_pr_q3_2025,https://www.intc.com/news-events/press-releases/detail/1738/intel-reports-third-quarter-2025-financial-results,public_observed,high,proxy_derived,quarterly carry-forward
bayesian_update_timeline.png|posterior_evolution.png,posterior_mean,2025-08,posterior_mean:2025-08,61.797212,cfo_gm_signal_strength|ifs_profitability_timeline_score,intel_pr_q3_2025,https://www.intc.com/news-events/press-releases/detail/1738/intel-reports-third-quarter-2025-financial-results,public_observed,high,proxy_derived,quarterly guidance weighting
bayesian_update_timeline.png|posterior_evolution.png,posterior_mean,2025-08,posterior_mean:2025-08,61.797212,milestone_stage,intel_pdf_direct_connect,https://cdrdv2.intel.com/v1/dl/getContent/839813,public_observed,medium,proxy_derived,stage_as_of(event_date<=month)
bayesian_update_timeline.png|posterior_evolution.png,posterior_mean,2025-08,posterior_mean:2025-08,61.797212,academic_yield_maturity_signal,intel_press_direct_connect,https://www.intel.com/content/www/us/en/newsroom/press-releases/2025-intel-foundry-direct-connect.html,public_observed,high,proxy_derived,recency-decayed signal blend
bayesian_update_timeline.png|posterior_evolution.png,posterior_std,2025-08,posterior_std:2025-08,1.883124,gross_margin_gaap_pct|revenue_bil_usd,intel_pr_q3_2025,https://www.intc.com/news-events/press-releases/detail/1738/intel-reports-third-quarter-2025-financial-results,public_observed,high,proxy_derived,quarterly carry-forward
bayesian_update_timeline.png|posterior_evolution.png,posterior_std,2025-08,posterior_std:2025-08,1.883124,cfo_gm_signal_strength|ifs_profitability_timeline_score,intel_pr_q3_2025,https://www.intc.com/news-events/press-releases/detail/1738/intel-reports-third-quarter-2025-financial-results,public_observed,high,proxy_derived,quarterly guidance weighting
bayesian_update_timeline.png|posterior_evolution.png,posterior_std,2025-08,posterior_std:2025-08,1.883124,milestone_stage,intel_pdf_direct_connect,https://cdrdv2.intel.com/v1/dl/getContent/839813,public_observed,medium,proxy_derived,stage_as_of(event_date<=month)
bayesian_update_timeline.png|posterior_evolution.png,posterior_std,2025-08,posterior_std:2025-08,1.883124,academic_yield_maturity_signal,intel_press_direct_connect,https://www.intel.com/content/www/us/en/newsroom/press-releases/2025-intel-foundry-direct-connect.html,public_observed,high,proxy_derived,recency-decayed signal blend
bayesian_update_timeline.png|posterior_evolution.png,prior_mean,2025-09,prior_mean:2025-09,64.514644,gross_margin_gaap_pct|revenue_bil_usd,intel_pr_q3_2025,https://www.intc.com/news-events/press-releases/detail/1738/intel-reports-third-quarter-2025-financial-results,public_observed,high,proxy_derived,quarterly carry-forward
bayesian_update_timeline.png|posterior_evolution.png,prior_mean,2025-09,prior_mean:2025-09,64.514644,cfo_gm_signal_strength|ifs_profitability_timeline_score,intel_pr_q3_2025,https://www.intc.com/news-events/press-releases/detail/1738/intel-reports-third-quarter-2025-financial-results,public_observed,high,proxy_derived,quarterly guidance weighting
bayesian_update_timeline.png|posterior_evolution.png,prior_mean,2025-09,prior_mean:2025-09,64.514644,milestone_stage,intel_pdf_direct_connect,https://cdrdv2.intel.com/v1/dl/getContent/839813,public_observed,medium,proxy_derived,stage_as_of(event_date<=month)
bayesian_update_timeline.png|posterior_evolution.png,prior_mean,2025-09,prior_mean:2025-09,64.514644,academic_yield_maturity_signal,intel_press_direct_connect,https://www.intel.com/content/www/us/en/newsroom/press-releases/2025-intel-foundry-direct-connect.html,public_observed,high,proxy_derived,recency-decayed signal blend
bayesian_update_timeline.png|posterior_evolution.png,likelihood_mean,2025-09,likelihood_mean:2025-09,56.711016,gross_margin_gaap_pct|revenue_bil_usd,intel_pr_q3_2025,https://www.intc.com/news-events/press-releases/detail/1738/intel-reports-third-quarter-2025-financial-results,public_observed,high,proxy_derived,quarterly carry-forward
bayesian_update_timeline.png|posterior_evolution.png,likelihood_mean,2025-09,likelihood_mean:2025-09,56.711016,cfo_gm_signal_strength|ifs_profitability_timeline_score,intel_pr_q3_2025,https://www.intc.com/news-events/press-releases/detail/1738/intel-reports-third-quarter-2025-financial-results,public_observed,high,proxy_derived,quarterly guidance weighting
bayesian_update_timeline.png|posterior_evolution.png,likelihood_mean,2025-09,likelihood_mean:2025-09,56.711016,milestone_stage,intel_pdf_direct_connect,https://cdrdv2.intel.com/v1/dl/getContent/839813,public_observed,medium,proxy_derived,stage_as_of(event_date<=month)
bayesian_update_timeline.png|posterior_evolution.png,likelihood_mean,2025-09,likelihood_mean:2025-09,56.711016,academic_yield_maturity_signal,intel_press_direct_connect,https://www.intel.com/content/www/us/en/newsroom/press-releases/2025-intel-foundry-direct-connect.html,public_observed,high,proxy_derived,recency-decayed signal blend
bayesian_update_timeline.png|posterior_evolution.png,posterior_mean,2025-09,posterior_mean:2025-09,63.358567,gross_margin_gaap_pct|revenue_bil_usd,intel_pr_q3_2025,https://www.intc.com/news-events/press-releases/detail/1738/intel-reports-third-quarter-2025-financial-results,public_observed,high,proxy_derived,quarterly carry-forward
bayesian_update_timeline.png|posterior_evolution.png,posterior_mean,2025-09,posterior_mean:2025-09,63.358567,cfo_gm_signal_strength|ifs_profitability_timeline_score,intel_pr_q3_2025,https://www.intc.com/news-events/press-releases/detail/1738/intel-reports-third-quarter-2025-financial-results,public_observed,high,proxy_derived,quarterly guidance weighting
bayesian_update_timeline.png|posterior_evolution.png,posterior_mean,2025-09,posterior_mean:2025-09,63.358567,milestone_stage,intel_pdf_direct_connect,https://cdrdv2.intel.com/v1/dl/getContent/839813,public_observed,medium,proxy_derived,stage_as_of(event_date<=month)
bayesian_update_timeline.png|posterior_evolution.png,posterior_mean,2025-09,posterior_mean:2025-09,63.358567,academic_yield_maturity_signal,intel_press_direct_connect,https://www.intel.com/content/www/us/en/newsroom/press-releases/2025-intel-foundry-direct-connect.html,public_observed,high,proxy_derived,recency-decayed signal blend
bayesian_update_timeline.png|posterior_evolution.png,posterior_std,2025-09,posterior_std:2025-09,1.877091,gross_margin_gaap_pct|revenue_bil_usd,intel_pr_q3_2025,https://www.intc.com/news-events/press-releases/detail/1738/intel-reports-third-quarter-2025-financial-results,public_observed,high,proxy_derived,quarterly carry-forward
bayesian_update_timeline.png|posterior_evolution.png,posterior_std,2025-09,posterior_std:2025-09,1.877091,cfo_gm_signal_strength|ifs_profitability_timeline_score,intel_pr_q3_2025,https://www.intc.com/news-events/press-releases/detail/1738/intel-reports-third-quarter-2025-financial-results,public_observed,high,proxy_derived,quarterly guidance weighting
bayesian_update_timeline.png|posterior_evolution.png,posterior_std,2025-09,posterior_std:2025-09,1.877091,milestone_stage,intel_pdf_direct_connect,https://cdrdv2.intel.com/v1/dl/getContent/839813,public_observed,medium,proxy_derived,stage_as_of(event_date<=month)
bayesian_update_timeline.png|posterior_evolution.png,posterior_std,2025-09,posterior_std:2025-09,1.877091,academic_yield_maturity_signal,intel_press_direct_connect,https://www.intel.com/content/www/us/en/newsroom/press-releases/2025-intel-foundry-direct-connect.html,public_observed,high,proxy_derived,recency-decayed signal blend
bayesian_update_timeline.png|posterior_evolution.png,prior_mean,2025-10,prior_mean:2025-10,65.934258,gross_margin_gaap_pct|revenue_bil_usd,intel_pr_q4_2025,https://www.intc.com/news-events/press-releases/detail/1746/intel-reports-fourth-quarter-and-full-year-2025-financial,public_observed,high,proxy_derived,quarterly carry-forward
bayesian_update_timeline.png|posterior_evolution.png,prior_mean,2025-10,prior_mean:2025-10,65.934258,cfo_gm_signal_strength|ifs_profitability_timeline_score,intel_pr_q4_2025,https://www.intc.com/news-events/press-releases/detail/1746/intel-reports-fourth-quarter-and-full-year-2025-financial,public_observed,high,proxy_derived,quarterly guidance weighting
bayesian_update_timeline.png|posterior_evolution.png,prior_mean,2025-10,prior_mean:2025-10,65.934258,milestone_stage,intel_pdf_direct_connect,https://cdrdv2.intel.com/v1/dl/getContent/839813,public_observed,medium,proxy_derived,stage_as_of(event_date<=month)
bayesian_update_timeline.png|posterior_evolution.png,prior_mean,2025-10,prior_mean:2025-10,65.934258,academic_yield_maturity_signal,intel_press_direct_connect,https://www.intel.com/content/www/us/en/newsroom/press-releases/2025-intel-foundry-direct-connect.html,public_observed,high,proxy_derived,recency-decayed signal blend
bayesian_update_timeline.png|posterior_evolution.png,likelihood_mean,2025-10,likelihood_mean:2025-10,58.188070,gross_margin_gaap_pct|revenue_bil_usd,intel_pr_q4_2025,https://www.intc.com/news-events/press-releases/detail/1746/intel-reports-fourth-quarter-and-full-year-2025-financial,public_observed,high,proxy_derived,quarterly carry-forward
bayesian_update_timeline.png|posterior_evolution.png,likelihood_mean,2025-10,likelihood_mean:2025-10,58.188070,cfo_gm_signal_strength|ifs_profitability_timeline_score,intel_pr_q4_2025,https://www.intc.com/news-events/press-releases/detail/1746/intel-reports-fourth-quarter-and-full-year-2025-financial,public_observed,high,proxy_derived,quarterly guidance weighting
bayesian_update_timeline.png|posterior_evolution.png,likelihood_mean,2025-10,likelihood_mean:2025-10,58.188070,milestone_stage,intel_pdf_direct_connect,https://cdrdv2.intel.com/v1/dl/getContent/839813,public_observed,medium,proxy_derived,stage_as_of(event_date<=month)
bayesian_update_timeline.png|posterior_evolution.png,likelihood_mean,2025-10,likelihood_mean:2025-10,58.188070,academic_yield_maturity_signal,intel_press_direct_connect,https://www.intel.com/content/www/us/en/newsroom/press-releases/2025-intel-foundry-direct-connect.html,public_observed,high,proxy_derived,recency-decayed signal blend
bayesian_update_timeline.png|posterior_evolution.png,posterior_mean,2025-10,posterior_mean:2025-10,64.792951,gross_margin_gaap_pct|revenue_bil_usd,intel_pr_q4_2025,https://www.intc.com/news-events/press-releases/detail/1746/intel-reports-fourth-quarter-and-full-year-2025-financial,public_observed,high,proxy_derived,quarterly carry-forward
bayesian_update_timeline.png|posterior_evolution.png,posterior_mean,2025-10,posterior_mean:2025-10,64.792951,cfo_gm_signal_strength|ifs_profitability_timeline_score,intel_pr_q4_2025,https://www.intc.com/news-events/press-releases/detail/1746/intel-reports-fourth-quarter-and-full-year-2025-financial,public_observed,high,proxy_derived,quarterly guidance weighting
bayesian_update_timeline.png|posterior_evolution.png,posterior_mean,2025-10,posterior_mean:2025-10,64.792951,milestone_stage,intel_pdf_direct_connect,https://cdrdv2.intel.com/v1/dl/getContent/839813,public_observed,medium,proxy_derived,stage_as_of(event_date<=month)
bayesian_update_timeline.png|posterior_evolution.png,posterior_mean,2025-10,posterior_mean:2025-10,64.792951,academic_yield_maturity_signal,intel_press_direct_connect,https://www.intel.com/content/www/us/en/newsroom/press-releases/2025-intel-foundry-direct-connect.html,public_observed,high,proxy_derived,recency-decayed signal blend
bayesian_update_timeline.png|posterior_evolution.png,posterior_std,2025-10,posterior_std:2025-10,1.871964,gross_margin_gaap_pct|revenue_bil_usd,intel_pr_q4_2025,https://www.intc.com/news-events/press-releases/detail/1746/intel-reports-fourth-quarter-and-full-year-2025-financial,public_observed,high,proxy_derived,quarterly carry-forward
bayesian_update_timeline.png|posterior_evolution.png,posterior_std,2025-10,posterior_std:2025-10,1.871964,cfo_gm_signal_strength|ifs_profitability_timeline_score,intel_pr_q4_2025,https://www.intc.com/news-events/press-releases/detail/1746/intel-reports-fourth-quarter-and-full-year-2025-financial,public_observed,high,proxy_derived,quarterly guidance weighting
bayesian_update_timeline.png|posterior_evolution.png,posterior_std,2025-10,posterior_std:2025-10,1.871964,milestone_stage,intel_pdf_direct_connect,https://cdrdv2.intel.com/v1/dl/getContent/839813,public_observed,medium,proxy_derived,stage_as_of(event_date<=month)
bayesian_update_timeline.png|posterior_evolution.png,posterior_std,2025-10,posterior_std:2025-10,1.871964,academic_yield_maturity_signal,intel_press_direct_connect,https://www.intel.com/content/www/us/en/newsroom/press-releases/2025-intel-foundry-direct-connect.html,public_observed,high,proxy_derived,recency-decayed signal blend
bayesian_update_timeline.png|posterior_evolution.png,prior_mean,2025-11,prior_mean:2025-11,67.235980,gross_margin_gaap_pct|revenue_bil_usd,intel_pr_q4_2025,https://www.intc.com/news-events/press-releases/detail/1746/intel-reports-fourth-quarter-and-full-year-2025-financial,public_observed,high,proxy_derived,quarterly carry-forward
bayesian_update_timeline.png|posterior_evolution.png,prior_mean,2025-11,prior_mean:2025-11,67.235980,cfo_gm_signal_strength|ifs_profitability_timeline_score,intel_pr_q4_2025,https://www.intc.com/news-events/press-releases/detail/1746/intel-reports-fourth-quarter-and-full-year-2025-financial,public_observed,high,proxy_derived,quarterly guidance weighting
bayesian_update_timeline.png|posterior_evolution.png,prior_mean,2025-11,prior_mean:2025-11,67.235980,milestone_stage,intel_news_panther_lake,https://newsroom.intel.com/client-computing/intel-demonstrates-unmatched-client-leadership-with-panther-lake-and-18a-process-node,public_observed,high,proxy_derived,stage_as_of(event_date<=month)
bayesian_update_timeline.png|posterior_evolution.png,prior_mean,2025-11,prior_mean:2025-11,67.235980,academic_yield_maturity_signal,intel_news_panther_lake,https://newsroom.intel.com/client-computing/intel-demonstrates-unmatched-client-leadership-with-panther-lake-and-18a-process-node,public_observed,high,proxy_derived,recency-decayed signal blend
bayesian_update_timeline.png|posterior_evolution.png,likelihood_mean,2025-11,likelihood_mean:2025-11,61.646517,gross_margin_gaap_pct|revenue_bil_usd,intel_pr_q4_2025,https://www.intc.com/news-events/press-releases/detail/1746/intel-reports-fourth-quarter-and-full-year-2025-financial,public_observed,high,proxy_derived,quarterly carry-forward
bayesian_update_timeline.png|posterior_evolution.png,likelihood_mean,2025-11,likelihood_mean:2025-11,61.646517,cfo_gm_signal_strength|ifs_profitability_timeline_score,intel_pr_q4_2025,https://www.intc.com/news-events/press-releases/detail/1746/intel-reports-fourth-quarter-and-full-year-2025-financial,public_observed,high,proxy_derived,quarterly guidance weighting
bayesian_update_timeline.png|posterior_evolution.png,likelihood_mean,2025-11,likelihood_mean:2025-11,61.646517,milestone_stage,intel_news_panther_lake,https://newsroom.intel.com/client-computing/intel-demonstrates-unmatched-client-leadership-with-panther-lake-and-18a-process-node,public_observed,high,proxy_derived,stage_as_of(event_date<=month)
bayesian_update_timeline.png|posterior_evolution.png,likelihood_mean,2025-11,likelihood_mean:2025-11,61.646517,academic_yield_maturity_signal,intel_news_panther_lake,https://newsroom.intel.com/client-computing/intel-demonstrates-unmatched-client-leadership-with-panther-lake-and-18a-process-node,public_observed,high,proxy_derived,recency-decayed signal blend
bayesian_update_timeline.png|posterior_evolution.png,posterior_mean,2025-11,posterior_mean:2025-11,66.416273,gross_margin_gaap_pct|revenue_bil_usd,intel_pr_q4_2025,https://www.intc.com/news-events/press-releases/detail/1746/intel-reports-fourth-quarter-and-full-year-2025-financial,public_observed,high,proxy_derived,quarterly carry-forward
bayesian_update_timeline.png|posterior_evolution.png,posterior_mean,2025-11,posterior_mean:2025-11,66.416273,cfo_gm_signal_strength|ifs_profitability_timeline_score,intel_pr_q4_2025,https://www.intc.com/news-events/press-releases/detail/1746/intel-reports-fourth-quarter-and-full-year-2025-financial,public_observed,high,proxy_derived,quarterly guidance weighting
bayesian_update_timeline.png|posterior_evolution.png,posterior_mean,2025-11,posterior_mean:2025-11,66.416273,milestone_stage,intel_news_panther_lake,https://newsroom.intel.com/client-computing/intel-demonstrates-unmatched-client-leadership-with-panther-lake-and-18a-process-node,public_observed,high,proxy_derived,stage_as_of(event_date<=month)
bayesian_update_timeline.png|posterior_evolution.png,posterior_mean,2025-11,posterior_mean:2025-11,66.416273,academic_yield_maturity_signal,intel_news_panther_lake,https://newsroom.intel.com/client-computing/intel-demonstrates-unmatched-client-leadership-with-panther-lake-and-18a-process-node,public_observed,high,proxy_derived,recency-decayed signal blend
bayesian_update_timeline.png|posterior_evolution.png,posterior_std,2025-11,posterior_std:2025-11,1.867602,gross_margin_gaap_pct|revenue_bil_usd,intel_pr_q4_2025,https://www.intc.com/news-events/press-releases/detail/1746/intel-reports-fourth-quarter-and-full-year-2025-financial,public_observed,high,proxy_derived,quarterly carry-forward
bayesian_update_timeline.png|posterior_evolution.png,posterior_std,2025-11,posterior_std:2025-11,1.867602,cfo_gm_signal_strength|ifs_profitability_timeline_score,intel_pr_q4_2025,https://www.intc.com/news-events/press-releases/detail/1746/intel-reports-fourth-quarter-and-full-year-2025-financial,public_observed,high,proxy_derived,quarterly guidance weighting
bayesian_update_timeline.png|posterior_evolution.png,posterior_std,2025-11,posterior_std:2025-11,1.867602,milestone_stage,intel_news_panther_lake,https://newsroom.intel.com/client-computing/intel-demonstrates-unmatched-client-leadership-with-panther-lake-and-18a-process-node,public_observed,high,proxy_derived,stage_as_of(event_date<=month)
bayesian_update_timeline.png|posterior_evolution.png,posterior_std,2025-11,posterior_std:2025-11,1.867602,academic_yield_maturity_signal,intel_news_panther_lake,https://newsroom.intel.com/client-computing/intel-demonstrates-unmatched-client-leadership-with-panther-lake-and-18a-process-node,public_observed,high,proxy_derived,recency-decayed signal blend
bayesian_update_timeline.png|posterior_evolution.png,prior_mean,2025-12,prior_mean:2025-12,68.706518,gross_margin_gaap_pct|revenue_bil_usd,intel_pr_q4_2025,https://www.intc.com/news-events/press-releases/detail/1746/intel-reports-fourth-quarter-and-full-year-2025-financial,public_observed,high,proxy_derived,quarterly carry-forward
bayesian_update_timeline.png|posterior_evolution.png,prior_mean,2025-12,prior_mean:2025-12,68.706518,cfo_gm_signal_strength|ifs_profitability_timeline_score,intel_pr_q4_2025,https://www.intc.com/news-events/press-releases/detail/1746/intel-reports-fourth-quarter-and-full-year-2025-financial,public_observed,high,proxy_derived,quarterly guidance weighting
bayesian_update_timeline.png|posterior_evolution.png,prior_mean,2025-12,prior_mean:2025-12,68.706518,milestone_stage,intel_news_panther_lake,https://newsroom.intel.com/client-computing/intel-demonstrates-unmatched-client-leadership-with-panther-lake-and-18a-process-node,public_observed,high,proxy_derived,stage_as_of(event_date<=month)
bayesian_update_timeline.png|posterior_evolution.png,prior_mean,2025-12,prior_mean:2025-12,68.706518,academic_yield_maturity_signal,intel_news_panther_lake,https://newsroom.intel.com/client-computing/intel-demonstrates-unmatched-client-leadership-with-panther-lake-and-18a-process-node,public_observed,high,proxy_derived,recency-decayed signal blend
bayesian_update_timeline.png|posterior_evolution.png,likelihood_mean,2025-12,likelihood_mean:2025-12,62.292517,gross_margin_gaap_pct|revenue_bil_usd,intel_pr_q4_2025,https://www.intc.com/news-events/press-releases/detail/1746/intel-reports-fourth-quarter-and-full-year-2025-financial,public_observed,high,proxy_derived,quarterly carry-forward
bayesian_update_timeline.png|posterior_evolution.png,likelihood_mean,2025-12,likelihood_mean:2025-12,62.292517,cfo_gm_signal_strength|ifs_profitability_timeline_score,intel_pr_q4_2025,https://www.intc.com/news-events/press-releases/detail/1746/intel-reports-fourth-quarter-and-full-year-2025-financial,public_observed,high,proxy_derived,quarterly guidance weighting
bayesian_update_timeline.png|posterior_evolution.png,likelihood_mean,2025-12,likelihood_mean:2025-12,62.292517,milestone_stage,intel_news_panther_lake,https://newsroom.intel.com/client-computing/intel-demonstrates-unmatched-client-leadership-with-panther-lake-and-18a-process-node,public_observed,high,proxy_derived,stage_as_of(event_date<=month)
bayesian_update_timeline.png|posterior_evolution.png,likelihood_mean,2025-12,likelihood_mean:2025-12,62.292517,academic_yield_maturity_signal,intel_news_panther_lake,https://newsroom.intel.com/client-computing/intel-demonstrates-unmatched-client-leadership-with-panther-lake-and-18a-process-node,public_observed,high,proxy_derived,recency-decayed signal blend
bayesian_update_timeline.png|posterior_evolution.png,posterior_mean,2025-12,posterior_mean:2025-12,67.769631,gross_margin_gaap_pct|revenue_bil_usd,intel_pr_q4_2025,https://www.intc.com/news-events/press-releases/detail/1746/intel-reports-fourth-quarter-and-full-year-2025-financial,public_observed,high,proxy_derived,quarterly carry-forward
bayesian_update_timeline.png|posterior_evolution.png,posterior_mean,2025-12,posterior_mean:2025-12,67.769631,cfo_gm_signal_strength|ifs_profitability_timeline_score,intel_pr_q4_2025,https://www.intc.com/news-events/press-releases/detail/1746/intel-reports-fourth-quarter-and-full-year-2025-financial,public_observed,high,proxy_derived,quarterly guidance weighting
bayesian_update_timeline.png|posterior_evolution.png,posterior_mean,2025-12,posterior_mean:2025-12,67.769631,milestone_stage,intel_news_panther_lake,https://newsroom.intel.com/client-computing/intel-demonstrates-unmatched-client-leadership-with-panther-lake-and-18a-process-node,public_observed,high,proxy_derived,stage_as_of(event_date<=month)
bayesian_update_timeline.png|posterior_evolution.png,posterior_mean,2025-12,posterior_mean:2025-12,67.769631,academic_yield_maturity_signal,intel_news_panther_lake,https://newsroom.intel.com/client-computing/intel-demonstrates-unmatched-client-leadership-with-panther-lake-and-18a-process-node,public_observed,high,proxy_derived,recency-decayed signal blend
bayesian_update_timeline.png|posterior_evolution.png,posterior_std,2025-12,posterior_std:2025-12,1.863887,gross_margin_gaap_pct|revenue_bil_usd,intel_pr_q4_2025,https://www.intc.com/news-events/press-releases/detail/1746/intel-reports-fourth-quarter-and-full-year-2025-financial,public_observed,high,proxy_derived,quarterly carry-forward
bayesian_update_timeline.png|posterior_evolution.png,posterior_std,2025-12,posterior_std:2025-12,1.863887,cfo_gm_signal_strength|ifs_profitability_timeline_score,intel_pr_q4_2025,https://www.intc.com/news-events/press-releases/detail/1746/intel-reports-fourth-quarter-and-full-year-2025-financial,public_observed,high,proxy_derived,quarterly guidance weighting
